id,title,category,price,description,image_url,rating,review_count,created_at
871,HomeEssentials Health & Household Product,Health & Household,91.61,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/870/400/400,3.7,4907,2025-07-24 01:28:26.701349
872,Expert Guide to Finance,Books,166.35,Professional-grade expert guide to finance designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/871/400/400,3.7,2576,2025-09-05 01:28:26.701357
873,TechZone Blender High Speed,Home & Kitchen,168.0,Professional-grade techzone blender high speed designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/872/400/400,4.5,4148,2025-09-07 01:28:26.701364
874,HomeEssentials Sports & Outdoors Product,Sports & Outdoors,439.79,Premium homeessentials sports & outdoors product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/873/400/400,4.3,3575,2025-05-17 01:28:26.701370
875,TechPro Coffee Maker Automatic,Home & Kitchen,295.06,Best-selling home & kitchen product with 5-star reviews. Great value for money.,https://picsum.photos/seed/874/400/400,4.9,2187,2025-10-04 01:28:26.701377
876,FitGear Sports & Outdoors Product,Sports & Outdoors,490.49,Premium fitgear sports & outdoors product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/875/400/400,3.7,3138,2025-04-07 01:28:26.701383
877,StyleMax Sports & Outdoors Product,Sports & Outdoors,60.89,Professional-grade stylemax sports & outdoors product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/876/400/400,3.6,3336,2025-10-04 01:28:26.701389
878,StyleMax Bluetooth Speaker Pro,Electronics,124.93,Best-selling electronics product with 5-star reviews. Great value for money.,https://picsum.photos/seed/877/400/400,4.7,4646,2025-01-28 01:28:26.701396
879,TechZone Health & Household Product,Health & Household,362.44,Top-rated health & household item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/878/400/400,4.4,2740,2025-04-13 01:28:26.701402
880,FitGear Beauty & Personal Care Product,Beauty & Personal Care,407.9,Premium fitgear beauty & personal care product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/879/400/400,3.9,2675,2025-07-30 01:28:26.701407
881,EliteChoice Sports & Outdoors Product,Sports & Outdoors,443.77,Top-rated sports & outdoors item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/880/400/400,3.5,1225,2025-05-15 01:28:26.701414
882,SmartHome Bluetooth Speaker Pro,Electronics,396.89,Professional-grade smarthome bluetooth speaker pro designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/881/400/400,3.7,1592,2025-05-09 01:28:26.701422
883,ValueBrand Sports & Outdoors Product,Sports & Outdoors,417.62,Best-selling sports & outdoors product with 5-star reviews. Great value for money.,https://picsum.photos/seed/882/400/400,4.0,4139,2025-01-13 01:28:26.701427
884,SmartHome Health & Household Product,Health & Household,144.52,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/883/400/400,4.3,4785,2025-05-05 01:28:26.701433
885,MasterChef Health & Household Product,Health & Household,236.39,Premium masterchef health & household product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/884/400/400,4.3,3900,2025-01-20 01:28:26.701438
886,SmartLife Sports & Outdoors Product,Sports & Outdoors,323.89,Top-rated sports & outdoors item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/885/400/400,3.5,1241,2025-09-30 01:28:26.701443
887,ValueBrand Health & Household Product,Health & Household,365.31,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/886/400/400,4.9,4260,2025-07-08 01:28:26.701448
888,The Ultimate Way,Books,219.17,High-quality books item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/887/400/400,4.8,4518,2025-04-27 01:28:26.701456
889,ProGear Health & Household Product,Health & Household,222.66,Top-rated health & household item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/888/400/400,4.3,1310,2025-11-15 01:28:26.701462
890,EliteChoice Health & Household Product,Health & Household,149.02,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/889/400/400,4.5,1273,2025-07-03 01:28:26.701467
891,EliteChoice Formal T-Shirt,Clothing,497.26,High-quality clothing item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/890/400/400,3.6,2464,2025-01-18 01:28:26.701476
892,TechPro Beauty & Personal Care Product,Beauty & Personal Care,360.2,Top-rated beauty & personal care item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/891/400/400,5.0,526,2025-07-29 01:28:26.701481
893,MasterChef Tools & Home Improvement Product,Tools & Home Improvement,161.61,High-quality tools & home improvement item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/892/400/400,5.0,2054,2025-01-31 01:28:26.701487
894,ValueBrand Casual Sneakers,Clothing,99.29,Top-rated clothing item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/893/400/400,3.8,4106,2025-02-12 01:28:26.701494
895,HomeEssentials Tools & Home Improvement Product,Tools & Home Improvement,403.08,Best-selling tools & home improvement product with 5-star reviews. Great value for money.,https://picsum.photos/seed/894/400/400,4.4,579,2025-11-26 01:28:26.701500
896,MasterChef Wireless Headphones,Electronics,234.58,Professional-grade masterchef wireless headphones designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/895/400/400,4.1,4176,2025-08-21 01:28:26.701507
897,ValueBrand Toys & Games Product,Toys & Games,311.48,Premium valuebrand toys & games product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/896/400/400,3.7,224,2025-09-25 01:28:26.701513
898,PremiumPlus Tools & Home Improvement Product,Tools & Home Improvement,459.7,Best-selling tools & home improvement product with 5-star reviews. Great value for money.,https://picsum.photos/seed/897/400/400,3.9,3627,2025-10-06 01:28:26.701518
899,MasterChef Health & Household Product,Health & Household,367.09,Premium masterchef health & household product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/898/400/400,3.6,4847,2025-11-13 01:28:26.701523
900,LifeStyle Automotive Product,Automotive,322.35,Best-selling automotive product with 5-star reviews. Great value for money.,https://picsum.photos/seed/899/400/400,4.2,3040,2025-07-13 01:28:26.701528
901,BookWorm Automotive Product,Automotive,418.61,Best-selling automotive product with 5-star reviews. Great value for money.,https://picsum.photos/seed/900/400/400,4.9,152,2025-07-05 01:28:26.701533
902,ValueBrand Toys & Games Product,Toys & Games,221.78,Best-selling toys & games product with 5-star reviews. Great value for money.,https://picsum.photos/seed/901/400/400,3.8,4935,2025-04-06 01:28:26.701538
903,LifeStyle Sports & Outdoors Product,Sports & Outdoors,74.85,Professional-grade lifestyle sports & outdoors product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/902/400/400,4.0,4873,2025-04-07 01:28:26.701543
904,ProGear Bluetooth Speaker Pro,Electronics,128.44,Top-rated electronics item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/903/400/400,4.5,714,2025-03-27 01:28:26.701551
905,StyleMax Tools & Home Improvement Product,Tools & Home Improvement,398.25,Premium stylemax tools & home improvement product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/904/400/400,4.4,2918,2025-05-23 01:28:26.701557
906,TechZone Wireless Mouse,Electronics,422.99,Top-rated electronics item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/905/400/400,4.6,4806,2025-08-12 01:28:26.701565
907,HomeEssentials Tools & Home Improvement Product,Tools & Home Improvement,410.85,High-quality tools & home improvement item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/906/400/400,4.8,835,2025-03-31 01:28:26.701571
908,StyleMax Running Shoes Athletic,Clothing,308.21,Professional-grade stylemax running shoes athletic designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/907/400/400,4.5,220,2025-08-03 01:28:26.701579
909,TechPro Beauty & Personal Care Product,Beauty & Personal Care,418.64,Premium techpro beauty & personal care product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/908/400/400,4.9,4987,2025-05-22 01:28:26.701586
910,TechPro Knife Set Professional,Home & Kitchen,228.38,Professional-grade techpro knife set professional designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/909/400/400,4.3,3044,2025-01-20 01:28:26.701596
911,LifeStyle Casual Sneakers,Clothing,390.6,Premium lifestyle casual sneakers featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/910/400/400,4.4,3199,2025-03-14 01:28:26.701604
912,ValueBrand Casual Sneakers,Clothing,89.21,Professional-grade valuebrand casual sneakers designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/911/400/400,4.5,1842,2025-09-10 01:28:26.701612
913,EliteChoice Non-Stick Pan Set,Home & Kitchen,320.31,High-quality home & kitchen item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/912/400/400,4.2,3151,2025-05-26 01:28:26.701620
914,Modern Guide to Health,Books,135.39,High-quality books item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/913/400/400,4.1,3381,2025-05-01 01:28:26.701627
915,SmartHome Smart Watch Series 2,Electronics,435.13,Top-rated electronics item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/914/400/400,4.4,739,2025-03-31 01:28:26.701635
916,ProGear Automotive Product,Automotive,110.22,Premium progear automotive product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/915/400/400,3.9,444,2025-09-03 01:28:26.701640
917,MasterChef Beauty & Personal Care Product,Beauty & Personal Care,325.91,Top-rated beauty & personal care item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/916/400/400,4.7,1059,2025-12-01 01:28:26.701645
918,PremiumPlus Sports & Outdoors Product,Sports & Outdoors,98.14,Professional-grade premiumplus sports & outdoors product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/917/400/400,4.0,1875,2025-08-09 01:28:26.701651
919,SmartHome Coffee Maker Automatic,Home & Kitchen,338.65,Premium smarthome coffee maker automatic featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/918/400/400,3.8,3131,2025-03-15 01:28:26.701658
920,SmartLife Beauty & Personal Care Product,Beauty & Personal Care,492.47,Professional-grade smartlife beauty & personal care product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/919/400/400,3.9,3637,2025-06-27 01:28:26.701664
921,TechZone Toys & Games Product,Toys & Games,65.69,Best-selling toys & games product with 5-star reviews. Great value for money.,https://picsum.photos/seed/920/400/400,4.7,606,2025-12-07 01:28:26.701669
922,BookWorm Health & Household Product,Health & Household,247.39,Premium bookworm health & household product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/921/400/400,4.5,3823,2025-08-29 01:28:26.701674
923,BookWorm Beauty & Personal Care Product,Beauty & Personal Care,79.12,Premium bookworm beauty & personal care product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/922/400/400,4.3,2207,2025-09-10 01:28:26.701679
